transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Age
2017-10-20,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Male,43,Assistant Media Planner,Entertainment,High Net Worth,N,No,6.0,5 Fisk Way,2230,NSW,Australia,12,42.0
2017-07-10,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Male,43,Assistant Media Planner,Entertainment,High Net Worth,N,No,6.0,5 Fisk Way,2230,NSW,Australia,12,42.0
2017-08-28,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Male,43,Assistant Media Planner,Entertainment,High Net Worth,N,No,6.0,5 Fisk Way,2230,NSW,Australia,12,42.0
2017-05-07,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Male,43,Assistant Media Planner,Entertainment,High Net Worth,N,No,6.0,5 Fisk Way,2230,NSW,Australia,12,42.0
2017-09-13,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0,Male,77,Research Nurse,Health,Affluent Customer,N,Yes,9.0,6414 Hanover Avenue,2060,NSW,Australia,12,56.0
2017-10-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41009.0,Male,77,Research Nurse,Health,Affluent Customer,N,Yes,9.0,6414 Hanover Avenue,2060,NSW,Australia,12,56.0
2017-06-04,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,34556.0,Male,77,Research Nurse,Health,Affluent Customer,N,Yes,9.0,6414 Hanover Avenue,2060,NSW,Australia,12,56.0
2017-01-05,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,42404.0,Male,77,Research Nurse,Health,Affluent Customer,N,Yes,9.0,6414 Hanover Avenue,2060,NSW,Australia,12,56.0
2017-04-07,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0,Male,77,Research Nurse,Health,Affluent Customer,N,Yes,9.0,6414 Hanover Avenue,2060,NSW,Australia,12,56.0
2017-09-10,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784.0,Male,77,Research Nurse,Health,Affluent Customer,N,Yes,9.0,6414 Hanover Avenue,2060,NSW,Australia,12,56.0
2017-09-20,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37337.0,Male,77,Research Nurse,Health,Affluent Customer,N,Yes,9.0,6414 Hanover Avenue,2060,NSW,Australia,12,56.0
2017-12-23,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38193.0,Male,72,Biostatistician I,Property,Mass Customer,N,Yes,2.0,51673 Heffernan Park,4655,QLD,Australia,3,33.0
2017-02-13,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38750.0,Male,72,Biostatistician I,Property,Mass Customer,N,Yes,2.0,51673 Heffernan Park,4655,QLD,Australia,3,33.0
2017-09-15,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0,Male,72,Biostatistician I,Property,Mass Customer,N,Yes,2.0,51673 Heffernan Park,4655,QLD,Australia,3,33.0
2017-04-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Female,13,Professor,Financial Services,High Net Worth,N,Yes,4.0,02862 Esker Crossing,2173,NSW,Australia,9,26.0
2017-09-28,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915.0,Female,13,Professor,Financial Services,High Net Worth,N,Yes,4.0,02862 Esker Crossing,2173,NSW,Australia,9,26.0
2017-07-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,35052.0,Female,13,Professor,Financial Services,High Net Worth,N,Yes,4.0,02862 Esker Crossing,2173,NSW,Australia,9,26.0
2017-12-06,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,40303.0,Female,13,Professor,Financial Services,High Net Worth,N,Yes,4.0,02862 Esker Crossing,2173,NSW,Australia,9,26.0
2017-11-27,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0,Female,13,Professor,Financial Services,High Net Worth,N,Yes,4.0,02862 Esker Crossing,2173,NSW,Australia,9,26.0
2017-12-29,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,Female,53,Accounting Assistant III,Health,Mass Customer,N,No,11.0,923 Westerfield Junction,2065,NSW,Australia,10,45.0
2017-03-26,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Female,53,Accounting Assistant III,Health,Mass Customer,N,No,11.0,923 Westerfield Junction,2065,NSW,Australia,10,45.0
2017-07-10,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Female,53,Accounting Assistant III,Health,Mass Customer,N,No,11.0,923 Westerfield Junction,2065,NSW,Australia,10,45.0
2017-05-08,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Female,53,Accounting Assistant III,Health,Mass Customer,N,No,11.0,923 Westerfield Junction,2065,NSW,Australia,10,45.0
2017-08-02,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Female,53,Accounting Assistant III,Health,Mass Customer,N,No,11.0,923 Westerfield Junction,2065,NSW,Australia,10,45.0
2017-01-16,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Female,53,Accounting Assistant III,Health,Mass Customer,N,No,11.0,923 Westerfield Junction,2065,NSW,Australia,10,45.0
2017-07-29,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,Female,53,Accounting Assistant III,Health,Mass Customer,N,No,11.0,923 Westerfield Junction,2065,NSW,Australia,10,45.0
2017-04-02,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Male,14,Dental Hygienist,Health,High Net Worth,N,No,4.0,6 Anderson Court,2880,NSW,Australia,1,23.0
2017-12-20,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Male,14,Dental Hygienist,Health,High Net Worth,N,No,4.0,6 Anderson Court,2880,NSW,Australia,1,23.0
2017-11-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Male,14,Dental Hygienist,Health,High Net Worth,N,No,4.0,6 Anderson Court,2880,NSW,Australia,1,23.0
2017-03-10,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-05-14,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-08-28,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-03-27,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-12-16,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-04-27,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-10-13,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-03-03,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-12-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Female,16,Social Worker,Manufacturing,Mass Customer,N,No,7.0,97 Aberg Pass,4720,QLD,Australia,1,41.0
2017-10-30,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Female,46,Administrative Officer,Property,Mass Customer,N,Yes,6.0,60 Cordelia Parkway,2759,NSW,Australia,8,41.0
2017-09-05,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Female,46,Administrative Officer,Property,Mass Customer,N,Yes,6.0,60 Cordelia Parkway,2759,NSW,Australia,8,41.0
2017-02-24,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,35470.0,Female,46,Administrative Officer,Property,Mass Customer,N,Yes,6.0,60 Cordelia Parkway,2759,NSW,Australia,8,41.0
2017-11-16,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220.0,Female,46,Administrative Officer,Property,Mass Customer,N,Yes,6.0,60 Cordelia Parkway,2759,NSW,Australia,8,41.0
2017-04-19,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Female,46,Administrative Officer,Property,Mass Customer,N,Yes,6.0,60 Cordelia Parkway,2759,NSW,Australia,8,41.0
2017-12-30,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,40670.0,Female,46,Administrative Officer,Property,Mass Customer,N,Yes,6.0,60 Cordelia Parkway,2759,NSW,Australia,8,41.0
2017-09-04,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,39298.0,Female,46,Administrative Officer,Property,Mass Customer,N,Yes,6.0,60 Cordelia Parkway,2759,NSW,Australia,8,41.0
2017-05-12,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Female,22,Senior Editor,Manufacturing,Affluent Customer,N,No,15.0,02353 Kropf Lane,3046,VIC,Australia,9,52.0
2017-05-26,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Female,22,Senior Editor,Manufacturing,Affluent Customer,N,No,15.0,02353 Kropf Lane,3046,VIC,Australia,9,52.0
2017-02-11,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Female,22,Senior Editor,Manufacturing,Affluent Customer,N,No,15.0,02353 Kropf Lane,3046,VIC,Australia,9,52.0
2017-12-10,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Female,22,Senior Editor,Manufacturing,Affluent Customer,N,No,15.0,02353 Kropf Lane,3046,VIC,Australia,9,52.0
2017-03-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Female,22,Senior Editor,Manufacturing,Affluent Customer,N,No,15.0,02353 Kropf Lane,3046,VIC,Australia,9,52.0
2017-10-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Female,22,Senior Editor,Manufacturing,Affluent Customer,N,No,15.0,02353 Kropf Lane,3046,VIC,Australia,9,52.0
2017-02-08,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Female,22,Senior Editor,Manufacturing,Affluent Customer,N,No,15.0,02353 Kropf Lane,3046,VIC,Australia,9,52.0
2017-12-16,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,Female,22,Senior Editor,Manufacturing,Affluent Customer,N,No,15.0,02353 Kropf Lane,3046,VIC,Australia,9,52.0
2017-11-16,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Female,4,Social Worker,Manufacturing,High Net Worth,N,No,3.0,0410 Division Junction,2750,New South Wales,Australia,8,26.0
2017-12-14,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Female,4,Social Worker,Manufacturing,High Net Worth,N,No,3.0,0410 Division Junction,2750,New South Wales,Australia,8,26.0
2017-12-20,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Female,4,Social Worker,Manufacturing,High Net Worth,N,No,3.0,0410 Division Junction,2750,New South Wales,Australia,8,26.0
2017-01-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37838.0,Male,53,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,7 Lerdahl Court,4207,QLD,Australia,6,28.0
2017-04-19,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,34556.0,Male,53,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,7 Lerdahl Court,4207,QLD,Australia,6,28.0
2017-07-05,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,42458.0,Male,53,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,7 Lerdahl Court,4207,QLD,Australia,6,28.0
2017-06-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36146.0,Male,53,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,7 Lerdahl Court,4207,QLD,Australia,6,28.0
2017-01-24,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,34244.0,Male,53,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,7 Lerdahl Court,4207,QLD,Australia,6,28.0
2017-11-20,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,33879.0,Male,53,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,7 Lerdahl Court,4207,QLD,Australia,6,28.0
2017-07-01,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499.0,Male,53,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,7 Lerdahl Court,4207,QLD,Australia,6,28.0
2017-06-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560.0,Female,61,Junior Executive,Health,Mass Customer,N,Yes,21.0,7451 Jana Lane,2138,NSW,Australia,8,42.0
2017-12-15,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,Female,61,Junior Executive,Health,Mass Customer,N,Yes,21.0,7451 Jana Lane,2138,NSW,Australia,8,42.0
2017-09-02,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,37499.0,Female,61,Junior Executive,Health,Mass Customer,N,Yes,21.0,7451 Jana Lane,2138,NSW,Australia,8,42.0
2017-02-06,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42710.0,Female,61,Junior Executive,Health,Mass Customer,N,Yes,21.0,7451 Jana Lane,2138,NSW,Australia,8,42.0
2017-10-29,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-06-30,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-02-11,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-02-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-05-14,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-04-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-03-30,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-01-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-08-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-09-11,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,Male,76,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,78019 Manley Center,2304,NSW,Australia,5,41.0
2017-09-05,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,35378.0,Female,37,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0,682 Spenser Plaza,3977,VIC,Australia,6,32.0
2017-03-21,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0,Female,37,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0,682 Spenser Plaza,3977,VIC,Australia,6,32.0
2017-01-13,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,34556.0,Female,37,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0,682 Spenser Plaza,3977,VIC,Australia,6,32.0
2017-05-07,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Female,87,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,056 Pierstorff Alley,2040,NSW,Australia,11,46.0
2017-05-22,0.0,Approved,Solex,Standard,medium,medium,695.23,556.0910499165528,38198.74136448693,Female,87,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,056 Pierstorff Alley,2040,NSW,Australia,11,46.0
2017-11-08,0.0,Approved,Solex,Standard,medium,medium,1392.76,556.0910499165528,38198.74136448693,Female,87,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,056 Pierstorff Alley,2040,NSW,Australia,11,46.0
2017-03-15,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Female,87,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,056 Pierstorff Alley,2040,NSW,Australia,11,46.0
2017-07-11,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Female,87,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,056 Pierstorff Alley,2040,NSW,Australia,11,46.0
2017-01-25,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Female,87,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,056 Pierstorff Alley,2040,NSW,Australia,11,46.0
2017-10-02,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Female,87,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,056 Pierstorff Alley,2040,NSW,Australia,11,46.0
2017-05-22,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,Female,87,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,056 Pierstorff Alley,2040,NSW,Australia,11,46.0
2017-10-28,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143.0,Female,37,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0,276 Hoffman Road,4017,QLD,Australia,8,18.0
2017-10-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38206.0,Female,37,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0,276 Hoffman Road,4017,QLD,Australia,8,18.0
2017-07-29,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,34071.0,Female,37,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0,276 Hoffman Road,4017,QLD,Australia,8,18.0
2017-02-15,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,Female,37,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0,276 Hoffman Road,4017,QLD,Australia,8,18.0
2017-01-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41533.0,Male,34,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,9254 Straubel Street,3034,VIC,Australia,9,21.0
2017-08-09,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,34996.0,Male,34,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,9254 Straubel Street,3034,VIC,Australia,9,21.0
2017-10-24,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,33549.0,Male,34,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,9254 Straubel Street,3034,VIC,Australia,9,21.0
2017-04-26,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,42226.0,Male,34,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,9254 Straubel Street,3034,VIC,Australia,9,21.0
2017-07-26,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,41167.0,Male,34,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,9254 Straubel Street,3034,VIC,Australia,9,21.0
2017-10-28,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34170.0,Male,34,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,9254 Straubel Street,3034,VIC,Australia,9,21.0
2017-05-22,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Male,88,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12.0,322 Garrison Way,3169,VIC,Australia,9,55.0
2017-11-17,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38647.0,Male,7,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0,84 Loomis Pass,2000,NSW,Australia,12,45.0
2017-03-15,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0,Male,7,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0,84 Loomis Pass,2000,NSW,Australia,12,45.0
2017-02-04,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42696.0,Male,7,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0,84 Loomis Pass,2000,NSW,Australia,12,45.0
2017-07-26,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487.0,Male,7,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0,84 Loomis Pass,2000,NSW,Australia,12,45.0
2017-07-13,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367.0,Male,7,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0,84 Loomis Pass,2000,NSW,Australia,12,45.0
2017-04-04,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Female,74,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0,0 Graceland Plaza,2515,NSW,Australia,10,40.0
2017-01-19,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Female,74,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0,0 Graceland Plaza,2515,NSW,Australia,10,40.0
2017-07-24,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,Male,80,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2.0,87746 Bellgrove Park,2211,NSW,Australia,10,30.0
2017-10-09,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,40672.0,Male,80,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2.0,87746 Bellgrove Park,2211,NSW,Australia,10,30.0
2017-09-25,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42226.0,Male,80,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2.0,87746 Bellgrove Park,2211,NSW,Australia,10,30.0
